query_uniprot,query_gene,query_complex,bait_uniprot,bait_gene,prey_uniprot,prey_gene,confidence,ipsae,ipsae_confidence,iptm,interface_plddt,contacts_pae_lt_3,contacts_pae_lt_6,analysis_version,alphafold_version,validated,experimental_validation,bait_complex,bait_organism,extraction_timestamp,id,ipsae_pae_cutoff,prey_organism,source_path
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q96LB3,IFT74,High,0.3829175612169062,Low,0.33,81.96353099127322,134,664,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042322,10447,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3/AF3_PD_analysis_v4.json
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q9H7X7,IFT22,High,0.37549279023898446,Low,0.75,83.91211864406779,3,13,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042335,10448,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3/AF3_PD_analysis_v4.json
Q8WYA0,IFT81,IFT-B1,Q9H7X7,IFT22,Q8WYA0,IFT81,Medium,,,0.66,82.7,0,4,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042347,1597,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9H7X7_IFT22/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,P34949,MPI,Medium,,,0.61,81.1,0,24,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042357,555,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q96LB3,IFT74,Q8WYA0,IFT81,Low,0.3005018333211402,Low,0.26,80.53742566709022,2,524,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042368,10510,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_Q8WYA0_IFT74_81/AF3/AF3_PD_analysis_v4.json
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q9H1Y0,ATG5,Low,,,0.58,78,0,17,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042378,565,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q6V702,CFAP299,Low,,,0.53,84.3,0,10,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042389,558,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q9P2S5,WRAP73,Low,,,0.51,79.1,0,4,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042399,564,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,P58418,CLRN1,Low,,,0.5,79.5,0,5,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042410,563,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q9UBB4,ATXN10,Low,,,0.43,84,0,3,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042420,559,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q99680,GPR22,Low,,,0.41,82,0,9,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042430,562,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,P20794,MAK,Low,,,0.37,82.1,0,8,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042440,561,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q9UPZ9,CILK1,Low,,,0.36,83.2,0,5,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042450,560,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,P49757,NUMB,Low,0.34774803441160423,Low,0.35,88.2443842364532,0,31,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042460,10449,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3/AF3_PD_analysis_v4.json
Q8WYA0,IFT81,IFT-B1,Q9NQC8,IFT46,Q8WYA0,IFT81,Low,,,0.33,78.6,0,27,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042470,292,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q8WYA0,IFT81,IFT-B1,Q8WYA0,IFT81,Q9NQC8,IFT46,Low,,,0.32,77.9,0,27,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:17.042480,566,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3
Q8WYA0,IFT81,IFT-B1,AF2_Q8WYA0,Q8WYA0,AF2_Q9BW83,Q9BW83,,,,0.753,,0,0,v3,AF2,False,,IFT-B1,Unknown,2025-10-31T13:15:17.042490,8684,10,Unknown,/emcc/au14762/AF
Q8WYA0,IFT81,IFT-B1,AF2_Q8WYA0,Q8WYA0,AF2_Q9H7X7,Q9H7X7,,,,0.745,,0,0,v3,AF2,False,,IFT-B1,Unknown,2025-10-31T13:15:17.042500,8700,10,Unknown,/emcc/au14762/AF
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q8WYA0,IFT81,High,0.38329782235152277,Low,0.32,81.35460237258349,168,682,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655692,10505,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3/AF3_PD_analysis_v4.json
Q96LB3,IFT74,IFT-B1,Q8WYA0,IFT81,Q96LB3,IFT74,High,0.3829175612169062,Low,0.33,81.96353099127322,134,664,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655720,10447,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8WYA0_IFT81/AF3/AF3_PD_analysis_v4.json
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q9H7X7,IFT22,Medium,0.3085762169986377,Low,0.68,79.08348387096774,4,30,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655733,10509,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3/AF3_PD_analysis_v4.json
Q96LB3,IFT74,IFT-B1,Q9H7X7,IFT22,Q96LB3,IFT74,Medium,,,0.67,80.1,4,26,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655744,1589,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9H7X7_IFT22/AF3
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q8WYA0,IFT81,Low,0.3005018333211402,Low,0.26,80.53742566709022,2,524,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655755,10510,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_Q8WYA0_IFT74_81/AF3/AF3_PD_analysis_v4.json
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,P27797,CALR,Low,0.3633692189950301,Low,0.57,86.04446666666668,0,22,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655765,10506,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3/AF3_PD_analysis_v4.json
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,P07237,P4HB,Low,0.32548549861526704,Low,0.52,79.57698324022347,0,26,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655776,10508,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3/AF3_PD_analysis_v4.json
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,P57076,CFAP298,Low,,,0.5,83.7,0,4,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655786,1147,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q9UBB4,ATXN10,Low,,,0.48,81.8,0,16,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655796,1150,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q96GX1,TCTN2,Low,0.3444206116599302,Low,0.45,83.48128205128205,0,17,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655806,10507,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3/AF3_PD_analysis_v4.json
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q8WXX0,DNAH7,Low,,,0.44,63.8,0,4,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655816,1155,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q9UI46,DNAI1,Low,,,0.4,83.3,0,6,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655826,1149,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q6Q759,SPAG17,Low,,,0.38,74,0,4,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655836,1154,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3
Q96LB3,IFT74,IFT-B1,Q9NQC8,IFT46,Q96LB3,IFT74,Low,,,0.33,80.1,0,20,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655846,288,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q6P2Q9,PRPF8,Low,,,0.33,75.6,0,7,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655855,1153,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3
Q96LB3,IFT74,IFT-B1,Q96LB3,IFT74,Q9NQC8,IFT46,Low,,,0.32,80.7,0,18,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:18.655865,1151,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96LB3_IFT74/AF3
Q96LB3,IFT74,IFT-B1,AF2_Q96LB3,Q96LB3,AF2_Q9H7X7,Q9H7X7,,,,0.722,,0,0,v3,AF2,False,,IFT-B1,Unknown,2025-10-31T13:15:18.655875,8742,10,Unknown,/emcc/au14762/AF
Q9Y366,IFT52,IFT-B1,Q8N4P2,IFT70B,Q9Y366,IFT52,High,0.6775431792644828,Medium,0.77,85.9486153846154,197,230,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279504,10395,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8N4P2_IFT70_isoform_TTC30B/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q86WT1,IFT70A,Q9Y366,IFT52,High,0.6641052722916997,Medium,0.76,85.03216465578424,182,227,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279533,10274,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q86WT1_IFT70_isoform_TTC30A/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q8N4P2,IFT70B,High,0.6784346963379112,Medium,0.77,86.51112554112555,153,219,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279546,10782,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q86WT1,IFT70A,High,0.6634348729324435,Medium,0.76,85.5975526506899,112,219,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279558,10783,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P63244,RACK1,Medium,0.38714583348877396,Low,0.69,84.80175438596491,0,26,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279569,10787,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q13099,IFT88,Q9Y366,IFT52,Low,0.41945688974520756,Low,0.53,77.80911111111111,8,164,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279579,10185,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q13099_IFT88/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q9NSD9,FARSB,Low,0.4012977303035652,Low,0.43,81.69696774193548,5,26,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279589,10786,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q96AJ1,CLUAP1,Q9Y366,IFT52,Low,0.4056219894401509,Low,0.49,82.58753191489362,2,32,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279599,10460,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96AJ1_IFT38_CLUA1/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q13099,IFT88,Low,0.4245559878627424,Low,0.53,78.73360240963855,1,124,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279609,10784,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P00533,EGFR,Low,0.3076044095756358,Low,0.53,80.91709459459459,1,19,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279619,10790,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9NQC8,IFT46,Q9Y366,IFT52,Low,0.32054250102708076,Low,0.29,80.78871559633028,1,86,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279629,9954,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Hs_Cter_IFT52_46/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q9P2D7,DNAH1,Low,,,0.54,80,0,13,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279640,478,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P13796,LCP1,Low,0.37030674641835515,Low,0.54,85.9252830188679,0,15,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279650,10788,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,O00443,PIK3C2A,Low,,,0.53,77.3,0,11,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279660,480,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P52948,NUP98,Low,,,0.51,74.2,0,14,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279670,483,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q92834,RPGR,Low,,,0.51,77.7,0,12,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279680,479,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q96AJ1,CLUAP1,Low,0.4096136237661802,Low,0.49,83.27029761904762,0,22,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279690,10785,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q9BPZ7,MAPKAP1,Low,0.3372546120434629,Low,0.49,75.28442786069651,0,24,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279700,10789,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P11142,HSPA8,Low,,,0.44,82.3,0,20,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279710,472,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P34931,HSPA1L,Low,,,0.43,82.2,0,13,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279720,473,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,O00444,PLK4,Low,,,0.43,81.2,0,11,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279730,475,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q14240,EIF4A2,Low,,,0.42,82.1,0,3,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279740,474,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P35913,PDE6B,Low,,,0.4,81.1,0,3,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279750,476,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P0DMV8,HSPA1A,Low,,,0.4,80.3,0,4,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279759,477,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q8TBZ2,MYCBPAP,Low,,,0.4,70.7,0,7,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279769,486,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9NQC8,IFT46,Q9Y366,IFT52,Low,,,0.39,75.1,0,30,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279779,298,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q6ZU64,CFAP65,Low,,,0.38,67.6,0,9,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279789,487,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q9NQC8,IFT46,Low,,,0.38,76.5,0,8,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279799,481,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,Q13936,CACNA1C,Low,,,0.38,72.5,0,3,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279808,484,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9Y366,IFT52,P62333,PSMC6,Low,,,0.38,71.9,0,4,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279818,485,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9Y366_IFT52/AF3
Q9Y366,IFT52,IFT-B1,Q9NQC8,IFT46,Q9Y366,IFT52,Low,0.3001612426377207,Low,0.35,78.60592857142856,0,105,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:23.279828,9985,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/IFT52_46/AF3/AF3_PD_analysis_v4.json
Q9Y366,IFT52,IFT-B1,AF2_Q8N4P2,Q8N4P2,AF2_Q9Y366,Q9Y366,,,,0.791,,0,0,v3,AF2,False,,IFT-B1,Unknown,2025-10-31T13:15:23.279838,8626,10,Unknown,/emcc/au14762/AF
Q9Y366,IFT52,IFT-B1,AF2_Q86WT1,Q86WT1,AF2_Q9Y366,Q9Y366,,,,0.789,,0,0,v3,AF2,False,,IFT-B1,Unknown,2025-10-31T13:15:23.279848,8628,10,Unknown,/emcc/au14762/AF
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,A0AVF1,IFT56,High,0.828315324451495,High,0.84,93.051758118701,274,299,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905744,10714,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3/AF3_PD_analysis_v4.json
Q9NQC8,IFT46,IFT-B1,A0AVF1,IFT56,Q9NQC8,IFT46,High,0.8280138044875431,High,0.84,93.13347578347579,265,291,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905773,9837,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/A0AVF1_IFT56/AF3/AF3_PD_analysis_v4.json
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,Q8NCW6,GALNT11,Medium,0.5524447043528166,Medium,0.63,84.22538043478261,2,24,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905787,10715,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3/AF3_PD_analysis_v4.json
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,P27348,YWHAQ,Medium,,,0.62,91.7,1,19,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905798,268,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,Q9Y6A4,CFAP20,Medium,,,0.63,82.4,0,8,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905808,270,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,P63104,YWHAZ,Medium,,,0.61,90.8,0,19,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905819,269,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,P55786,NPEPPS,Medium,,,0.6,84.7,0,13,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905830,281,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,Q04917,YWHAH,Medium,,,0.6,87.9,0,15,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905840,278,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,P31946,YWHAB,Medium,,,0.6,91.2,0,19,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905849,277,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,Q5JSH3,WDR44,Low,,,0.32,76.4,17,22,v3,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905860,271,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,Q9UPZ9,CILK1,Low,0.42853154292272116,Low,0.41,83.75283333333334,6,25,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905870,10718,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3/AF3_PD_analysis_v4.json
Q9NQC8,IFT46,IFT-B1,Q9NQC8,IFT46,O14965,AURKA,Low,0.4451739523552138,Low,0.54,82.50915789473684,4,21,v4,AF3,False,,IFT-B1,Homo sapiens,2025-10-31T13:15:24.905880,10717,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NQC8_IFT46/AF3/AF3_PD_analysis_v4.json
