Bait,Prey,Condition,SAINT,MaxSAINT,AvgSpec,SpecSum,co-IP validated,Reported,FoldChange
NIN,HAUS8,Ciliated,1.0,1.0,8,13,,,2.0
NIN,HECTD1,Ciliated,1.0,1.0,6,11,,,2.0
NIN,HMMR,Ciliated,1.0,1.0,4,8,,,2.0
NIN,IQCB1,Ciliated,0.93,0.93,2,4,,,2.0
NIN,ARFGEF3,Ciliated,1.0,1.0,22,39,,,2.0
NIN,KIAA1671,Ciliated,1.0,1.0,24,46,,,2.0
NIN,KIF14,Ciliated,1.0,1.0,23,44,,,2.0
NIN,LUZP1,Ciliated,1.0,1.0,48,75,,,2.0
NIN,MAP7D3,Ciliated,1.0,1.0,41,73,,,2.0
NIN,MGA,Ciliated,0.95,0.95,6,12,,,2.0
NIN,NCKAP5L,Ciliated,1.0,1.0,10,19,,,2.0
NIN,NEDD1,Ciliated,1.0,1.0,15,24,,,2.0
NIN,NME7,Ciliated,0.96,1.0,5,7,,,2.0
NIN,OFD1,Ciliated,1.0,1.0,38,52,,,2.0
NIN,PALLD,Ciliated,1.0,1.0,9,15,,,2.0
NIN,PCM1,Ciliated,1.0,1.0,152,222,,,2.0
NIN,PLK1,Ciliated,1.0,1.0,6,10,,,2.0
NIN,RASSF8,Ciliated,0.96,1.0,4,6,,,2.0
NIN,RLTPR,Ciliated,0.99,1.0,4,7,,,2.0
NIN,SAMD4B,Ciliated,0.96,1.0,4,6,,,2.0
NIN,SDCCAG3,Ciliated,1.0,1.0,13,20,,,2.0
NIN,SPC24,Ciliated,0.99,1.0,4,7,,,2.0
NIN,SVIL,Ciliated,0.92,0.99,11,18,,,2.0
NIN,TJP1,Ciliated,0.95,1.0,32,54,,,2.0
NIN,TNRC6B,Ciliated,1.0,1.0,9,15,,,2.0
NIN,TP53,Ciliated,0.97,1.0,24,35,,,2.0
NIN,TP53BP2,Ciliated,1.0,1.0,38,74,,,2.0
NIN,TTC28,Ciliated,0.96,1.0,4,6,,,2.0
NIN,TTF2,Ciliated,0.96,1.0,6,8,,,2.0
NIN,TTK,Ciliated,1.0,1.0,25,37,,,2.0
NIN,TXLNA,Ciliated,0.96,1.0,5,7,,,2.0
NIN,UNC45A,Ciliated,0.96,1.0,5,7,,,2.0
NIN,UPF1,Ciliated,0.96,0.99,3,5,,,2.0
NIN,WDR83,Ciliated,1.0,1.0,6,11,,,2.0
NPHP1,AGK,Ciliated,0.96,1.0,4,6,,,2.0
NPHP1,ATP2B1,Ciliated,0.99,1.0,4,7,,,2.0
NPHP1,BAIAP2L1,Ciliated,0.99,1.0,5,8,,,2.0
NPHP1,BCAS3,Ciliated,0.96,1.0,4,6,,,2.0
NPHP1,TMEM256,Ciliated,0.93,0.93,2,4,,,2.0
NPHP1,CACYBP,Ciliated,0.87,1.0,32,55,,,2.0
NPHP1,CBL,Ciliated,1.0,1.0,33,56,,,2.0
NPHP1,CEP170,Ciliated,1.0,1.0,117,197,,,2.0
NPHP1,CHTOP,Ciliated,0.96,1.0,4,6,,,2.0
NPHP1,CLTC,Ciliated,1.0,1.0,30,51,,,2.0
NPHP1,COPA,Ciliated,0.93,0.99,14,23,,,2.0
NPHP1,DBT,Ciliated,1.0,1.0,7,12,,,2.0
NPHP1,DNM2,Ciliated,1.0,1.0,11,16,,,2.0
NPHP1,DNMBP,Ciliated,0.96,0.99,3,5,,,2.0
NPHP1,DYNC1H1,Ciliated,0.84,0.94,11,17,,,2.0
NPHP1,ECD,Ciliated,1.0,1.0,79,137,,,2.0
NPHP1,FCHO2,Ciliated,0.96,1.0,5,7,,,2.0
NPHP1,FKBP4,Ciliated,1.0,1.0,23,46,,,2.0
NPHP1,GARS,Ciliated,0.96,1.0,4,6,,,2.0
NPHP1,GPATCH1,Ciliated,0.94,1.0,28,39,,,2.0
NPHP1,HK1,Ciliated,1.0,1.0,6,10,,,2.0
NPHP1,HSDL2,Ciliated,0.96,1.0,4,6,,,2.0
NPHP1,HYOU1,Ciliated,1.0,1.0,16,23,,,2.0
NPHP1,IDH3B,Ciliated,0.96,1.0,10,12,,,2.0
NPHP1,IQGAP1,Ciliated,0.9,0.96,18,31,,,2.0
NPHP1,KDELR2,Ciliated,0.96,1.0,4,6,,,2.0
NPHP1,MOB4,Ciliated,0.93,0.93,2,4,,,2.0
NPHP1,NARS,Ciliated,0.96,1.0,7,9,,,2.0
NPHP1,NDUFS3,Ciliated,0.99,1.0,4,7,,,2.0
NPHP1,NDUFV1,Ciliated,0.96,0.99,3,5,,,2.0
NPHP1,NNT,Ciliated,0.95,1.0,14,19,,,2.0
NPHP1,NPHP4,Ciliated,1.0,1.0,52,92,,,2.0
NPHP1,NUDCD3,Ciliated,0.96,0.99,3,5,,,2.0
NPHP1,PDRG1,Ciliated,0.99,1.0,4,7,,,2.0
NPHP1,PHACTR4,Ciliated,1.0,1.0,17,25,,,2.0
NPHP1,PIH1D1,Ciliated,1.0,1.0,35,57,,,2.0
NPHP1,POLR2E,Ciliated,0.99,1.0,12,20,,,2.0
NPHP1,PRRC2A,Ciliated,0.95,1.0,44,80,,,2.0
NPHP1,PSMD14,Ciliated,0.96,1.0,5,7,,,2.0
NPHP1,PSMD7,Ciliated,0.99,1.0,4,7,,,2.0
NPHP1,RAB35,Ciliated,1.0,1.0,10,20,,,2.0
NPHP1,RAB3GAP1,Ciliated,0.93,0.93,2,4,,,2.0
NPHP1,RAB6A,Ciliated,0.94,0.97,7,13,,,2.0
NPHP1,RPAP3,Ciliated,1.0,1.0,56,110,,,2.0
NPHP1,RPGRIP1L,Ciliated,1.0,1.0,10,17,,,2.0
NPHP1,SEC23IP,Ciliated,0.96,1.0,4,6,,,2.0
NPHP1,SEC63,Ciliated,0.96,0.99,3,5,,,2.0
NPHP1,SH3D19,Ciliated,1.0,1.0,7,12,,,2.0
NPHP1,SNX9,Ciliated,1.0,1.0,26,46,,,2.0
NPHP1,SRSF2,Ciliated,0.99,1.0,6,9,,,2.0
NPHP1,TM9SF3,Ciliated,0.85,0.9,5,9,,,2.0
NPHP1,TMEM237,Ciliated,1.0,1.0,8,14,,,2.0
NPHP1,TNRC6B,Ciliated,0.99,1.0,10,13,,,2.0
NPHP1,TTLL12,Ciliated,1.0,1.0,7,13,,,2.0
NPHP1,UNC45A,Ciliated,1.0,1.0,15,27,,,2.0
NPHP1,UQCRC1,Ciliated,0.99,1.0,8,11,,,2.0
NPHP1,URI1,Ciliated,1.0,1.0,18,28,,,2.0
NPHP1,USP22,Ciliated,0.93,0.93,2,4,,,2.0
NPHP1,UXT,Ciliated,1.0,1.0,8,12,,,2.0
NPHP1,WDR41,Ciliated,0.96,1.0,5,7,,,2.0
NPHP1,WDR92,Ciliated,1.0,1.0,11,21,,,2.0
NPHP1,XPO7,Ciliated,0.99,0.99,9,17,,,2.0
NPHP4,AIP,Ciliated,0.99,1.0,6,9,,,2.0
NPHP4,CACYBP,Ciliated,1.0,1.0,67,119,,,2.0
NPHP4,HSP90AA1,Ciliated,1.0,1.0,163,322,,,2.0
NPHP4,HSP90AB1,Ciliated,1.0,1.0,356,669,,,2.0
NPHP4,HSPA1B,Ciliated,1.0,1.0,936,1624,,,2.0
NPHP4,HSPA1L,Ciliated,1.0,1.0,490,817,,,2.0
NPHP4,HSPA2,Ciliated,1.0,1.0,221,365,,,2.0
NPHP4,INVS,Ciliated,1.0,1.0,55,59,,,2.0
NPHP4,IRS4,Ciliated,1.0,1.0,178,285,,,2.0
NPHP4,NPHP1,Ciliated,1.0,1.0,16,32,,,2.0
NPHP4,NUDC,Ciliated,1.0,1.0,552,907,,,2.0
NPHP4,NUDCD2,Ciliated,1.0,1.0,26,31,,,2.0
NPHP4,NUDCD3,Ciliated,1.0,1.0,31,39,,,2.0
NPHP4,RPAP3,Ciliated,1.0,1.0,72,99,,,2.0
NPHP4,TUBB,Ciliated,1.0,1.0,758,1487,,,2.0
NPHP4,TUBB2B,Ciliated,1.0,1.0,477,940,,,2.0
NPHP4,TUBB4B,Ciliated,1.0,1.0,596,1169,,,2.0
ODF2,ABLIM1,Ciliated,1.0,1.0,12,23,,,2.0
ODF2,CEP131,Ciliated,1.0,1.0,32,60,,,2.0
ODF2,CCDC102A,Ciliated,1.0,1.0,13,20,,,2.0
ODF2,CCDC138,Ciliated,1.0,1.0,26,49,,,2.0
ODF2,CEP120,Ciliated,1.0,1.0,14,23,,,2.0
ODF2,CEP128,Ciliated,1.0,1.0,17,32,,,2.0
ODF2,CEP170,Ciliated,1.0,1.0,61,115,,,2.0
ODF2,CEP192,Ciliated,1.0,1.0,22,35,,,2.0
ODF2,CEP55,Ciliated,1.0,1.0,36,70,,,2.0
ODF2,CEP72,Ciliated,1.0,1.0,5,9,,,2.0
ODF2,CEP85,Ciliated,0.96,1.0,5,7,,,2.0
ODF2,CLINT1,Ciliated,1.0,1.0,78,152,,,2.0
ODF2,CRK,Ciliated,1.0,1.0,158,313,,,2.0
ODF2,CRKL,Ciliated,1.0,1.0,233,456,,,2.0
ODF2,CSPP1,Ciliated,1.0,1.0,48,87,,,2.0
ODF2,CYLD,Ciliated,0.99,1.0,29,49,,,2.0
ODF2,DDX3X,Ciliated,1.0,1.0,175,348,,,2.0
ODF2,DHX35,Ciliated,1.0,1.0,11,21,,,2.0
ODF2,EIF4ENIF1,Ciliated,0.99,1.0,5,8,,,2.0
ODF2,FGFR1OP,Ciliated,0.96,1.0,4,6,,,2.0
ODF2,GIGYF1,Ciliated,1.0,1.0,7,13,,,2.0
ODF2,GPATCH1,Ciliated,1.0,1.0,75,144,,,2.0
ODF2,IBTK,Ciliated,1.0,1.0,13,24,,,2.0
ODF2,IFT74,Ciliated,1.0,1.0,11,21,,,2.0
ODF2,IFT81,Ciliated,0.99,1.0,5,8,,,2.0
ODF2,INA,Ciliated,0.99,0.99,3,6,,,2.0
ODF2,KIAA1671,Ciliated,1.0,1.0,89,169,,,2.0
ODF2,KIF14,Ciliated,0.96,0.99,3,5,,,2.0
ODF2,LIMD1,Ciliated,0.98,0.99,9,16,,,2.0
ODF2,LMO7,Ciliated,0.96,1.0,5,7,,,2.0
ODF2,LUZP1,Ciliated,1.0,1.0,44,81,,,2.0
ODF2,MPHOSPH9,Ciliated,1.0,1.0,22,42,,,2.0
ODF2,MRE11A,Ciliated,1.0,1.0,423,805,,,2.0
ODF2,NCKAP5L,Ciliated,1.0,1.0,7,11,,,2.0
ODF2,NEDD1,Ciliated,1.0,1.0,7,11,,,2.0
ODF2,NEK2,Ciliated,1.0,1.0,10,15,,,2.0
ODF2,NME7,Ciliated,1.0,1.0,7,12,,,2.0
ODF2,OFD1,Ciliated,1.0,1.0,15,27,,,2.0
ODF2,PALLD,Ciliated,1.0,1.0,12,21,,,2.0
ODF2,PCM1,Ciliated,1.0,1.0,143,279,,,2.0
ODF2,PIBF1,Ciliated,1.0,1.0,28,51,,,2.0
ODF2,PLEKHG1,Ciliated,1.0,1.0,6,11,,,2.0
ODF2,SDCCAG3,Ciliated,1.0,1.0,26,43,,,2.0
ODF2,SIPA1L1,Ciliated,0.99,1.0,4,7,,,2.0
ODF2,SIPA1L2,Ciliated,0.99,1.0,4,7,,,2.0
ODF2,SPATA18,Ciliated,1.0,1.0,19,31,,,2.0
ODF2,SSX2IP,Ciliated,1.0,1.0,8,15,,,2.0
ODF2,TBK1,Ciliated,1.0,1.0,8,13,,,2.0
ODF2,TCHP,Ciliated,1.0,1.0,7,11,,,2.0
ODF2,TNIP1,Ciliated,0.96,1.0,4,6,,,2.0
ODF2,TNRC6B,Ciliated,1.0,1.0,52,103,,,2.0
ODF2,TP53BP2,Ciliated,0.95,1.0,9,15,,,2.0
ODF2,TRAF7,Ciliated,1.0,1.0,6,11,,,2.0
ODF2,TRIM9,Ciliated,1.0,1.0,32,53,,,2.0
ODF2,TTK,Ciliated,1.0,1.0,27,53,,,2.0
ODF2,WDR83,Ciliated,1.0,1.0,15,27,,,2.0
ODF2,WRAP73,Ciliated,1.0,1.0,7,11,,,2.0
RPGRIP1L,ABRACL,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,ACADSB,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,ACOT9,Ciliated,0.96,0.99,3,5,,,2.0
RPGRIP1L,ANKDD1A,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,APC,Ciliated,1.0,1.0,14,19,,,2.0
RPGRIP1L,ASS1,Ciliated,0.96,1.0,4,6,,,2.0
RPGRIP1L,ATP2B1,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,CEP131,Ciliated,1.0,1.0,15,26,,,2.0
RPGRIP1L,C11orf31,Ciliated,1.0,1.0,6,10,,,2.0
RPGRIP1L,TMEM256,Ciliated,0.99,0.99,3,6,,,2.0
RPGRIP1L,C2orf44,Ciliated,0.99,0.99,3,6,,,2.0
RPGRIP1L,CCP110,Ciliated,0.99,0.99,3,6,,,2.0
RPGRIP1L,CEP170,Ciliated,1.0,1.0,53,99,,,2.0
RPGRIP1L,CEP192,Ciliated,1.0,1.0,7,13,,,2.0
RPGRIP1L,CEP350,Ciliated,1.0,1.0,7,11,,,2.0
RPGRIP1L,CEP97,Ciliated,0.94,0.99,8,13,,,2.0
RPGRIP1L,CHTOP,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,CTSB,Ciliated,1.0,1.0,16,31,,,2.0
RPGRIP1L,DBT,Ciliated,1.0,1.0,36,58,,,2.0
RPGRIP1L,DDX47,Ciliated,0.99,1.0,4,7,,,2.0
RPGRIP1L,DDX54,Ciliated,0.99,1.0,7,10,,,2.0
RPGRIP1L,DVL2,Ciliated,0.98,1.0,41,79,,,2.0
RPGRIP1L,DYNC1H1,Ciliated,0.95,0.98,14,24,,,2.0
RPGRIP1L,EPPK1,Ciliated,1.0,1.0,10,19,,,2.0
RPGRIP1L,ERLIN1,Ciliated,0.96,0.99,3,5,,,2.0
RPGRIP1L,ERLIN2,Ciliated,1.0,1.0,6,10,,,2.0
RPGRIP1L,FAM21A,Ciliated,1.0,1.0,12,23,,,2.0
RPGRIP1L,FH,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,GANAB,Ciliated,0.99,1.0,5,8,,,2.0
RPGRIP1L,GARS,Ciliated,1.0,1.0,4,8,,,2.0
RPGRIP1L,GKAP1,Ciliated,1.0,1.0,13,24,,,2.0
RPGRIP1L,HAUS8,Ciliated,1.0,1.0,13,19,,,2.0
RPGRIP1L,HSDL2,Ciliated,0.99,1.0,4,7,,,2.0
RPGRIP1L,IBTK,Ciliated,1.0,1.0,5,10,,,2.0
RPGRIP1L,IDH3B,Ciliated,1.0,1.0,11,16,,,2.0
RPGRIP1L,ILVBL,Ciliated,1.0,1.0,5,9,,,2.0
RPGRIP1L,IPO7,Ciliated,1.0,1.0,73,133,,,2.0
RPGRIP1L,IPO8,Ciliated,1.0,1.0,64,107,,,2.0
RPGRIP1L,IPO9,Ciliated,0.99,0.99,3,6,,,2.0
RPGRIP1L,KDM1A,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,KIAA1671,Ciliated,1.0,1.0,18,31,,,2.0
RPGRIP1L,KIF14,Ciliated,1.0,1.0,14,23,,,2.0
RPGRIP1L,KIF23,Ciliated,0.96,0.99,21,39,,,2.0
RPGRIP1L,LONP1,Ciliated,0.96,0.99,3,5,,,2.0
RPGRIP1L,LUZP1,Ciliated,1.0,1.0,14,27,,,2.0
RPGRIP1L,MPHOSPH9,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,MPRIP,Ciliated,0.99,1.0,4,7,,,2.0
RPGRIP1L,N4BP2,Ciliated,0.9,0.9,7,14,,,2.0
RPGRIP1L,NDUFB4,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,NEK4,Ciliated,1.0,1.0,77,139,,,2.0
RPGRIP1L,SNU13,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,NNT,Ciliated,0.9,0.9,5,10,,,2.0
RPGRIP1L,NPHP1,Ciliated,1.0,1.0,25,50,,,2.0
RPGRIP1L,NPHP4,Ciliated,1.0,1.0,104,198,,,2.0
RPGRIP1L,NXF1,Ciliated,1.0,1.0,14,27,,,2.0
RPGRIP1L,OFD1,Ciliated,1.0,1.0,14,19,,,2.0
RPGRIP1L,PCM1,Ciliated,1.0,1.0,87,165,,,2.0
RPGRIP1L,PDCD11,Ciliated,1.0,1.0,5,9,,,2.0
RPGRIP1L,PKP2,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,PLOD1,Ciliated,0.99,0.99,3,6,,,2.0
RPGRIP1L,PSMD7,Ciliated,0.96,0.99,3,5,,,2.0
RPGRIP1L,HACD2,Ciliated,0.94,0.99,8,13,,,2.0
RPGRIP1L,PYGL,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,RAB5B,Ciliated,0.99,1.0,4,7,,,2.0
RPGRIP1L,RAB6A,Ciliated,1.0,1.0,10,19,,,2.0
RPGRIP1L,RAD50,Ciliated,1.0,1.0,25,44,,,2.0
RPGRIP1L,RBM15,Ciliated,1.0,1.0,15,30,,,2.0
RPGRIP1L,SDCCAG3,Ciliated,1.0,1.0,12,24,,,2.0
RPGRIP1L,SDHA,Ciliated,0.99,1.0,4,7,,,2.0
RPGRIP1L,SEC63,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,SIPA1L3,Ciliated,0.99,0.99,3,6,,,2.0
RPGRIP1L,SMC3,Ciliated,0.99,1.0,12,23,,,2.0
RPGRIP1L,SRSF2,Ciliated,1.0,1.0,8,15,,,2.0
RPGRIP1L,TFRC,Ciliated,1.0,1.0,6,10,,,2.0
RPGRIP1L,TJP1,Ciliated,0.95,1.0,29,51,,,2.0
RPGRIP1L,EMC3,Ciliated,0.93,0.93,2,4,,,2.0
RPGRIP1L,TP53,Ciliated,1.0,1.0,26,48,,,2.0
RPGRIP1L,YWHAH,Ciliated,0.96,0.99,3,5,,,2.0
RPGRIP1L,ZNF318,Ciliated,1.0,1.0,22,43,,,2.0
SCLT1,ACOT9,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,ACTR2,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,AIFM1,Ciliated,1.0,1.0,7,14,,,2.0
SCLT1,AP3M1,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,ARHGEF2,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,ARL2,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,ARL6IP5,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,ASS1,Ciliated,1.0,1.0,16,24,,,2.0
SCLT1,ATP1A2,Ciliated,1.0,1.0,9,15,,,2.0
SCLT1,ATXN10,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,BCAS3,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,C1orf198,Ciliated,1.0,1.0,19,36,,,2.0
SCLT1,CALM2,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,VPS50,Ciliated,1.0,1.0,8,16,,,2.0
SCLT1,CCDC22,Ciliated,1.0,1.0,6,12,,,2.0
SCLT1,CCDC85C,Ciliated,0.99,0.99,3,6,,,2.0
SCLT1,CDK16,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,CENPH,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,CEP170,Ciliated,1.0,1.0,65,124,,,2.0
SCLT1,CHTOP,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,COMMD2,Ciliated,1.0,1.0,6,10,,,2.0
SCLT1,CPNE3,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,CTSB,Ciliated,1.0,1.0,12,21,,,2.0
SCLT1,CYB5R3,Ciliated,0.99,1.0,10,13,,,2.0
SCLT1,DCTN2,Ciliated,1.0,1.0,26,41,,,2.0
SCLT1,DDX19B,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,DRG2,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,DYNC1H1,Ciliated,0.99,1.0,25,42,,,2.0
SCLT1,ECHDC1,Ciliated,0.96,1.0,5,7,,,2.0
SCLT1,EIF4ENIF1,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,ERLIN2,Ciliated,1.0,1.0,7,12,,,2.0
SCLT1,EXOC4,Ciliated,1.0,1.0,26,51,,,2.0
SCLT1,FAM21A,Ciliated,0.99,1.0,4,7,,,2.0
SCLT1,FGFR1OP,Ciliated,1.0,1.0,6,12,,,2.0
SCLT1,FSD1,Ciliated,1.0,1.0,16,24,,,2.0
SCLT1,GALK1,Ciliated,1.0,1.0,8,12,,,2.0
SCLT1,GBAS,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,GLOD4,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,GTPBP1,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,HINT1,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,HLA-A,Ciliated,0.85,0.9,5,9,,,2.0
SCLT1,IFT20,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,IFT27,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,KDM1A,Ciliated,0.96,1.0,5,7,,,2.0
SCLT1,VWA8,Ciliated,0.99,1.0,4,7,,,2.0
SCLT1,KIF3A,Ciliated,0.99,0.99,3,6,,,2.0
SCLT1,KRTCAP2,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,LASP1,Ciliated,1.0,1.0,10,19,,,2.0
SCLT1,LMCD1,Ciliated,0.99,1.0,5,8,,,2.0
SCLT1,LUZP1,Ciliated,1.0,1.0,55,91,,,2.0
SCLT1,LYPLAL1,Ciliated,1.0,1.0,6,11,,,2.0
SCLT1,LZIC,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,MAPK1IP1L,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,MAPK9,Ciliated,1.0,1.0,5,9,,,2.0
SCLT1,MAPT,Ciliated,0.96,1.0,5,7,,,2.0
SCLT1,MIS18A,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,MLEC,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,MTAP,Ciliated,1.0,1.0,5,10,,,2.0
SCLT1,MYEF2,Ciliated,0.99,1.0,8,11,,,2.0
SCLT1,NARS,Ciliated,1.0,1.0,7,13,,,2.0
SCLT1,NDUFA13,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,NEBL,Ciliated,1.0,1.0,7,13,,,2.0
SCLT1,NECAP2,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,NEDD1,Ciliated,1.0,1.0,12,21,,,2.0
SCLT1,NMT1,Ciliated,0.93,1.0,12,20,,,2.0
SCLT1,NSF,Ciliated,0.99,0.99,3,6,,,2.0
SCLT1,NUP54,Ciliated,1.0,1.0,7,11,,,2.0
SCLT1,OCRL,Ciliated,0.99,1.0,4,7,,,2.0
SCLT1,PAK2,Ciliated,0.86,0.95,11,20,,,2.0
SCLT1,PALLD,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,PEBP1,Ciliated,1.0,1.0,4,8,,,2.0
SCLT1,PFDN4,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,PHF21A,Ciliated,1.0,1.0,9,15,,,2.0
SCLT1,PHLDB3,Ciliated,0.99,1.0,4,7,,,2.0
SCLT1,PLEKHA1,Ciliated,1.0,1.0,4,8,,,2.0
SCLT1,KIZ,Ciliated,1.0,1.0,34,66,,,2.0
SCLT1,PLS1,Ciliated,1.0,1.0,12,22,,,2.0
SCLT1,PREB,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,PRKAA1,Ciliated,0.99,1.0,6,9,,,2.0
SCLT1,PRKAR2A,Ciliated,0.85,0.9,5,9,,,2.0
SCLT1,PSME1,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,PYGL,Ciliated,1.0,1.0,5,9,,,2.0
SCLT1,RAB11B,Ciliated,0.94,0.97,7,13,,,2.0
SCLT1,RAB2A,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,RCOR1,Ciliated,0.99,1.0,4,7,,,2.0
SCLT1,RPS6KA1,Ciliated,0.99,1.0,5,8,,,2.0
SCLT1,RRM2,Ciliated,0.99,0.99,3,6,,,2.0
SCLT1,SDCBP,Ciliated,0.93,0.93,17,34,,,2.0
SCLT1,SEC24B,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,SHC1,Ciliated,1.0,1.0,6,12,,,2.0
SCLT1,SNX4,Ciliated,0.88,0.95,6,10,,,2.0
SCLT1,SNX5,Ciliated,0.99,1.0,4,7,,,2.0
SCLT1,SRP9,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,SRSF2,Ciliated,1.0,1.0,10,20,,,2.0
SCLT1,SSR3,Ciliated,0.96,1.0,4,6,,,2.0
SCLT1,STAU1,Ciliated,0.89,0.92,8,15,,,2.0
SCLT1,SWAP70,Ciliated,1.0,1.0,6,11,,,2.0
SCLT1,TBK1,Ciliated,1.0,1.0,6,10,,,2.0
SCLT1,TES,Ciliated,1.0,1.0,27,49,,,2.0
SCLT1,TIMM23B,Ciliated,0.93,0.93,2,4,,,2.0
SCLT1,TMSB10,Ciliated,0.96,0.99,3,5,,,2.0
SCLT1,TNRC6B,Ciliated,1.0,1.0,5,10,,,2.0
SCLT1,TP53BP2,Ciliated,1.0,1.0,15,28,,,2.0
SCLT1,UNC45A,Ciliated,1.0,1.0,8,12,,,2.0
SCLT1,UPF1,Ciliated,1.0,1.0,8,12,,,2.0
SCLT1,YTHDF1,Ciliated,1.0,1.0,7,11,,,2.0
DCTN1,ACTR10,Ciliated,1.0,1.0,70,127,,,2.0
DCTN1,ACTR1A,Ciliated,1.0,1.0,597,1168,,,2.0
DCTN1,ACTR1B,Ciliated,1.0,1.0,347,645,,,2.0
DCTN1,AGK,Ciliated,0.96,0.99,3,5,,,2.0
DCTN1,AURKB,Ciliated,0.96,1.0,4,6,,,2.0
DCTN1,BTF3,Ciliated,0.96,0.99,3,5,,,2.0
DCTN1,BTF3L4,Ciliated,0.96,0.99,3,5,,,2.0
DCTN1,KNSTRN,Ciliated,1.0,1.0,10,19,,,2.0
DCTN1,TMEM256,Ciliated,0.99,1.0,4,7,,,2.0
DCTN1,CAMSAP2,Ciliated,0.96,1.0,9,11,,,2.0
DCTN1,CAPZA2,Ciliated,1.0,1.0,50,94,,,2.0
DCTN1,CCNB1,Ciliated,0.99,1.0,5,8,,,2.0
DCTN1,CEP170,Ciliated,1.0,1.0,680,1192,,,2.0
DCTN1,CKAP2,Ciliated,1.0,1.0,138,237,,,2.0
DCTN1,CKAP2L,Ciliated,0.96,1.0,5,7,,,2.0
DCTN1,CLASP1,Ciliated,1.0,1.0,5,9,,,2.0
DCTN1,CLTC,Ciliated,1.0,1.0,35,57,,,2.0
DCTN1,CPVL,Ciliated,1.0,1.0,30,56,,,2.0
DCTN1,DCLK1,Ciliated,1.0,1.0,14,18,,,2.0
DCTN1,DCTN2,Ciliated,1.0,1.0,258,485,,,2.0
DCTN1,DCTN3,Ciliated,1.0,1.0,17,30,,,2.0
DCTN1,DCTN4,Ciliated,1.0,1.0,61,110,,,2.0
DCTN1,DCTN6,Ciliated,1.0,1.0,12,17,,,2.0
DCTN1,DNM2,Ciliated,0.99,1.0,4,7,,,2.0
DCTN1,DYNC1H1,Ciliated,0.87,1.0,25,31,,,2.0
DCTN1,EBNA1BP2,Ciliated,0.96,1.0,6,8,,,2.0
DCTN1,EML1,Ciliated,0.99,1.0,8,11,,,2.0
DCTN1,EML4,Ciliated,1.0,1.0,54,105,,,2.0
DCTN1,ERLIN2,Ciliated,0.96,1.0,5,7,,,2.0
DCTN1,FDXR,Ciliated,1.0,1.0,9,16,,,2.0
